"coord. (T1, T2, T3)",n_right,n_left,D-LR,g-test,p-value(g-test),index
"[(0.35, 0.36), (0.01, 0.02), (0.63, 0.64)]",0,1,-1.000,1.386,0.239,2078
"[(0.35, 0.36), (0.01, 0.02), (0.62, 0.63)]",0,0,,,,2077
"[(0.35, 0.36), (0.02, 0.03), (0.62, 0.63)]",0,1,-1.000,1.386,0.239,2076
"[(0.35, 0.36), (0.02, 0.03), (0.61, 0.62)]",1,0,1.000,1.386,0.239,2075
"[(0.35, 0.36), (0.03, 0.04), (0.61, 0.62)]",0,0,,,,2074
"[(0.35, 0.36), (0.03, 0.04), (0.6, 0.61)]",3,0,1.000,4.159,0.041,2073
"[(0.35, 0.36), (0.04, 0.05), (0.6, 0.61)]",1,0,1.000,1.386,0.239,2072
"[(0.35, 0.36), (0.04, 0.05), (0.59, 0.6)]",1,0,1.000,1.386,0.239,2071
"[(0.35, 0.36), (0.05, 0.06), (0.59, 0.6)]",0,3,-1.000,4.159,0.041,2070
"[(0.35, 0.36), (0.05, 0.06), (0.58, 0.59)]",2,2,0.000,-0.000,1.000,2069
"[(0.35, 0.36), (0.06, 0.07), (0.58, 0.59)]",2,1,0.333,0.340,0.560,2068
"[(0.35, 0.36), (0.06, 0.07), (0.57, 0.58)]",0,1,-1.000,1.386,0.239,2067
"[(0.35, 0.36), (0.07, 0.08), (0.57, 0.58)]",2,2,0.000,-0.000,1.000,2066
"[(0.35, 0.36), (0.07, 0.08), (0.56, 0.57)]",3,2,0.200,0.201,0.654,2065
"[(0.35, 0.36), (0.08, 0.09), (0.56, 0.57)]",1,3,-0.500,1.046,0.306,2064
"[(0.35, 0.36), (0.08, 0.09), (0.55, 0.56)]",2,0,1.000,2.773,0.096,2063
"[(0.35, 0.36), (0.09, 0.1), (0.55, 0.56)]",1,1,0.000,-0.000,1.000,2062
"[(0.35, 0.36), (0.09, 0.1), (0.54, 0.55)]",2,4,-0.333,0.680,0.410,2061
"[(0.35, 0.36), (0.1, 0.11), (0.54, 0.55)]",2,2,0.000,-0.000,1.000,2060
"[(0.35, 0.36), (0.1, 0.11), (0.53, 0.54)]",1,4,-0.600,1.927,0.165,2059
"[(0.35, 0.36), (0.11, 0.12), (0.53, 0.54)]",1,3,-0.500,1.046,0.306,2058
"[(0.35, 0.36), (0.11, 0.12), (0.52, 0.53)]",3,2,0.200,0.201,0.654,2057
"[(0.35, 0.36), (0.12, 0.13), (0.52, 0.53)]",1,5,-0.667,2.911,0.088,2056
"[(0.35, 0.36), (0.12, 0.13), (0.51, 0.52)]",1,2,-0.333,0.340,0.560,2055
"[(0.35, 0.36), (0.13, 0.14), (0.51, 0.52)]",4,8,-0.333,1.359,0.244,2054
"[(0.35, 0.36), (0.13, 0.14), (0.5, 0.51)]",1,2,-0.333,0.340,0.560,2053
"[(0.35, 0.36), (0.14, 0.15), (0.5, 0.51)]",7,3,0.400,1.646,0.200,2052
"[(0.35, 0.36), (0.14, 0.15), (0.49, 0.5)]",7,7,0.000,-0.000,1.000,2051
"[(0.35, 0.36), (0.15, 0.16), (0.49, 0.5)]",4,1,0.600,1.927,0.165,2050
"[(0.35, 0.36), (0.15, 0.16), (0.48, 0.49)]",7,7,0.000,-0.000,1.000,2049
"[(0.35, 0.36), (0.16, 0.17), (0.48, 0.49)]",9,3,0.500,3.139,0.076,2048
"[(0.35, 0.36), (0.16, 0.17), (0.47, 0.48)]",3,9,-0.500,3.139,0.076,2047
"[(0.35, 0.36), (0.17, 0.18), (0.47, 0.48)]",1,8,-0.778,6.198,0.013,2046
"[(0.35, 0.36), (0.17, 0.18), (0.46, 0.47)]",9,8,0.059,0.059,0.808,2045
"[(0.35, 0.36), (0.18, 0.19), (0.46, 0.47)]",7,6,0.077,0.077,0.781,2044
"[(0.35, 0.36), (0.18, 0.19), (0.45, 0.46)]",6,5,0.091,0.091,0.763,2043
"[(0.35, 0.36), (0.19, 0.2), (0.45, 0.46)]",3,5,-0.250,0.505,0.477,2042
"[(0.35, 0.36), (0.19, 0.2), (0.44, 0.45)]",4,3,0.143,0.143,0.705,2041
"[(0.35, 0.36), (0.2, 0.21), (0.44, 0.45)]",5,13,-0.444,3.683,0.055,2040
"[(0.35, 0.36), (0.2, 0.21), (0.43, 0.44)]",7,10,-0.176,0.532,0.466,2039
"[(0.35, 0.36), (0.21, 0.22), (0.43, 0.44)]",6,6,0.000,-0.000,1.000,2038
"[(0.35, 0.36), (0.21, 0.22), (0.42, 0.43)]",5,5,0.000,-0.000,1.000,2037
"[(0.35, 0.36), (0.22, 0.23), (0.42, 0.43)]",4,10,-0.429,2.657,0.103,2036
"[(0.35, 0.36), (0.22, 0.23), (0.41, 0.42)]",7,8,-0.067,0.067,0.796,2035
"[(0.35, 0.36), (0.23, 0.24), (0.41, 0.42)]",4,4,0.000,-0.000,1.000,2034
"[(0.35, 0.36), (0.23, 0.24), (0.4, 0.41)]",8,7,0.067,0.067,0.796,2033
"[(0.35, 0.36), (0.24, 0.25), (0.4, 0.41)]",8,6,0.143,0.287,0.592,2032
"[(0.35, 0.36), (0.24, 0.25), (0.39, 0.4)]",5,8,-0.231,0.699,0.403,2031
"[(0.35, 0.36), (0.25, 0.26), (0.39, 0.4)]",12,10,0.091,0.182,0.670,2030
"[(0.35, 0.36), (0.25, 0.26), (0.38, 0.39)]",8,9,-0.059,0.059,0.808,2029
"[(0.35, 0.36), (0.26, 0.27), (0.38, 0.39)]",11,10,0.048,0.048,0.827,2028
"[(0.35, 0.36), (0.26, 0.27), (0.37, 0.38)]",8,9,-0.059,0.059,0.808,2027
"[(0.35, 0.36), (0.27, 0.28), (0.37, 0.38)]",11,7,0.222,0.896,0.344,2026
"[(0.35, 0.36), (0.27, 0.28), (0.36, 0.37)]",5,8,-0.231,0.699,0.403,2025
"[(0.35, 0.36), (0.28, 0.29), (0.36, 0.37)]",8,7,0.067,0.067,0.796,2024
"[(0.35, 0.36), (0.28, 0.29), (0.35, 0.36)]",15,12,0.111,0.334,0.563,2023
"[(0.35, 0.36), (0.29, 0.3), (0.35, 0.36)]",12,11,0.043,0.043,0.835,2022
"[(0.35, 0.36), (0.29, 0.3), (0.34, 0.35)]",7,5,0.167,0.335,0.563,2021
"[(0.35, 0.36), (0.3, 0.31), (0.34, 0.35)]",13,8,0.238,1.202,0.273,2020
"[(0.35, 0.36), (0.3, 0.31), (0.33, 0.34)]",10,8,0.111,0.223,0.637,2019
"[(0.35, 0.36), (0.31, 0.32), (0.33, 0.34)]",7,8,-0.067,0.067,0.796,2018
"[(0.35, 0.36), (0.31, 0.32), (0.32, 0.33)]",13,7,0.300,1.828,0.176,2017
"[(0.36, 0.37), (0.0, 0.01), (0.63, 0.64)]",2,1,0.333,0.340,0.560,2016
"[(0.36, 0.37), (0.0, 0.01), (0.62, 0.63)]",0,0,,,,2015
"[(0.36, 0.37), (0.01, 0.02), (0.62, 0.63)]",1,0,1.000,1.386,0.239,2014
"[(0.36, 0.37), (0.01, 0.02), (0.61, 0.62)]",1,0,1.000,1.386,0.239,2013
"[(0.36, 0.37), (0.02, 0.03), (0.61, 0.62)]",0,1,-1.000,1.386,0.239,2012
"[(0.36, 0.37), (0.02, 0.03), (0.6, 0.61)]",0,1,-1.000,1.386,0.239,2011
"[(0.36, 0.37), (0.03, 0.04), (0.6, 0.61)]",0,1,-1.000,1.386,0.239,2010
"[(0.36, 0.37), (0.03, 0.04), (0.59, 0.6)]",5,2,0.429,1.328,0.249,2009
"[(0.36, 0.37), (0.04, 0.05), (0.59, 0.6)]",3,0,1.000,4.159,0.041,2008
"[(0.36, 0.37), (0.04, 0.05), (0.58, 0.59)]",3,0,1.000,4.159,0.041,2007
"[(0.36, 0.37), (0.05, 0.06), (0.58, 0.59)]",3,2,0.200,0.201,0.654,2006
"[(0.36, 0.37), (0.05, 0.06), (0.57, 0.58)]",3,2,0.200,0.201,0.654,2005
"[(0.36, 0.37), (0.06, 0.07), (0.57, 0.58)]",2,2,0.000,-0.000,1.000,2004
"[(0.36, 0.37), (0.06, 0.07), (0.56, 0.57)]",2,3,-0.200,0.201,0.654,2003
"[(0.36, 0.37), (0.07, 0.08), (0.56, 0.57)]",5,0,1.000,6.931,0.008,2002
"[(0.36, 0.37), (0.07, 0.08), (0.55, 0.56)]",4,1,0.600,1.927,0.165,2001
"[(0.36, 0.37), (0.08, 0.09), (0.55, 0.56)]",1,0,1.000,1.386,0.239,2000
"[(0.36, 0.37), (0.08, 0.09), (0.54, 0.55)]",1,2,-0.333,0.340,0.560,1999
"[(0.36, 0.37), (0.09, 0.1), (0.54, 0.55)]",1,1,0.000,-0.000,1.000,1998
"[(0.36, 0.37), (0.09, 0.1), (0.53, 0.54)]",2,4,-0.333,0.680,0.410,1997
"[(0.36, 0.37), (0.1, 0.11), (0.53, 0.54)]",3,2,0.200,0.201,0.654,1996
"[(0.36, 0.37), (0.1, 0.11), (0.52, 0.53)]",4,3,0.143,0.143,0.705,1995
"[(0.36, 0.37), (0.11, 0.12), (0.52, 0.53)]",3,3,0.000,-0.000,1.000,1994
"[(0.36, 0.37), (0.11, 0.12), (0.51, 0.52)]",2,0,1.000,2.773,0.096,1993
"[(0.36, 0.37), (0.12, 0.13), (0.51, 0.52)]",0,2,-1.000,2.773,0.096,1992
"[(0.36, 0.37), (0.12, 0.13), (0.5, 0.51)]",4,3,0.143,0.143,0.705,1991
"[(0.36, 0.37), (0.13, 0.14), (0.5, 0.51)]",1,2,-0.333,0.340,0.560,1990
"[(0.36, 0.37), (0.13, 0.14), (0.49, 0.5)]",4,6,-0.200,0.403,0.526,1989
"[(0.36, 0.37), (0.14, 0.15), (0.49, 0.5)]",2,2,0.000,-0.000,1.000,1988
"[(0.36, 0.37), (0.14, 0.15), (0.48, 0.49)]",4,5,-0.111,0.111,0.739,1987
"[(0.36, 0.37), (0.15, 0.16), (0.48, 0.49)]",9,6,0.200,0.604,0.437,1986
"[(0.36, 0.37), (0.15, 0.16), (0.47, 0.48)]",1,3,-0.500,1.046,0.306,1985
"[(0.36, 0.37), (0.16, 0.17), (0.47, 0.48)]",3,1,0.500,1.046,0.306,1984
"[(0.36, 0.37), (0.16, 0.17), (0.46, 0.47)]",4,4,0.000,-0.000,1.000,1983
"[(0.36, 0.37), (0.17, 0.18), (0.46, 0.47)]",5,3,0.250,0.505,0.477,1982
"[(0.36, 0.37), (0.17, 0.18), (0.45, 0.46)]",1,2,-0.333,0.340,0.560,1981
"[(0.36, 0.37), (0.18, 0.19), (0.45, 0.46)]",4,7,-0.273,0.829,0.363,1980
"[(0.36, 0.37), (0.18, 0.19), (0.44, 0.45)]",1,6,-0.714,3.962,0.047,1979
"[(0.36, 0.37), (0.19, 0.2), (0.44, 0.45)]",7,5,0.167,0.335,0.563,1978
"[(0.36, 0.37), (0.19, 0.2), (0.43, 0.44)]",4,2,0.333,0.680,0.410,1977
"[(0.36, 0.37), (0.2, 0.21), (0.43, 0.44)]",4,6,-0.200,0.403,0.526,1976
"[(0.36, 0.37), (0.2, 0.21), (0.42, 0.43)]",9,4,0.385,1.974,0.160,1975
"[(0.36, 0.37), (0.21, 0.22), (0.42, 0.43)]",7,4,0.273,0.829,0.363,1974
"[(0.36, 0.37), (0.21, 0.22), (0.41, 0.42)]",5,9,-0.286,1.159,0.282,1973
"[(0.36, 0.37), (0.22, 0.23), (0.41, 0.42)]",11,10,0.048,0.048,0.827,1972
"[(0.36, 0.37), (0.22, 0.23), (0.4, 0.41)]",7,9,-0.125,0.251,0.617,1971
"[(0.36, 0.37), (0.23, 0.24), (0.4, 0.41)]",3,8,-0.455,2.358,0.125,1970
"[(0.36, 0.37), (0.23, 0.24), (0.39, 0.4)]",9,11,-0.100,0.200,0.654,1969
"[(0.36, 0.37), (0.24, 0.25), (0.39, 0.4)]",7,8,-0.067,0.067,0.796,1968
"[(0.36, 0.37), (0.24, 0.25), (0.38, 0.39)]",12,8,0.200,0.805,0.369,1967
"[(0.36, 0.37), (0.25, 0.26), (0.38, 0.39)]",10,7,0.176,0.532,0.466,1966
"[(0.36, 0.37), (0.25, 0.26), (0.37, 0.38)]",7,10,-0.176,0.532,0.466,1965
"[(0.36, 0.37), (0.26, 0.27), (0.37, 0.38)]",10,8,0.111,0.223,0.637,1964
"[(0.36, 0.37), (0.26, 0.27), (0.36, 0.37)]",11,8,0.158,0.476,0.490,1963
"[(0.36, 0.37), (0.27, 0.28), (0.36, 0.37)]",9,5,0.286,1.159,0.282,1962
"[(0.36, 0.37), (0.27, 0.28), (0.35, 0.36)]",16,14,0.067,0.133,0.715,1961
"[(0.36, 0.37), (0.28, 0.29), (0.35, 0.36)]",7,8,-0.067,0.067,0.796,1960
"[(0.36, 0.37), (0.28, 0.29), (0.34, 0.35)]",17,8,0.360,3.314,0.069,1959
"[(0.36, 0.37), (0.29, 0.3), (0.34, 0.35)]",10,5,0.333,1.699,0.192,1958
"[(0.36, 0.37), (0.29, 0.3), (0.33, 0.34)]",18,11,0.241,1.706,0.191,1957
"[(0.36, 0.37), (0.3, 0.31), (0.33, 0.34)]",8,13,-0.238,1.202,0.273,1956
"[(0.36, 0.37), (0.3, 0.31), (0.32, 0.33)]",12,12,0.000,-0.000,1.000,1955
"[(0.36, 0.37), (0.31, 0.32), (0.32, 0.33)]",12,10,0.091,0.182,0.670,1954
"[(0.37, 0.38), (0.0, 0.01), (0.62, 0.63)]",0,3,-1.000,4.159,0.041,1953
"[(0.37, 0.38), (0.0, 0.01), (0.61, 0.62)]",0,0,,,,1952
"[(0.37, 0.38), (0.01, 0.02), (0.61, 0.62)]",0,2,-1.000,2.773,0.096,1951
"[(0.37, 0.38), (0.01, 0.02), (0.6, 0.61)]",0,0,,,,1950
"[(0.37, 0.38), (0.02, 0.03), (0.6, 0.61)]",0,0,,,,1949
"[(0.37, 0.38), (0.02, 0.03), (0.59, 0.6)]",3,1,0.500,1.046,0.306,1948
"[(0.37, 0.38), (0.03, 0.04), (0.59, 0.6)]",0,2,-1.000,2.773,0.096,1947
"[(0.37, 0.38), (0.03, 0.04), (0.58, 0.59)]",3,1,0.500,1.046,0.306,1946
"[(0.37, 0.38), (0.04, 0.05), (0.58, 0.59)]",2,0,1.000,2.773,0.096,1945
"[(0.37, 0.38), (0.04, 0.05), (0.57, 0.58)]",1,1,0.000,-0.000,1.000,1944
"[(0.37, 0.38), (0.05, 0.06), (0.57, 0.58)]",0,3,-1.000,4.159,0.041,1943
"[(0.37, 0.38), (0.05, 0.06), (0.56, 0.57)]",1,1,0.000,-0.000,1.000,1942
"[(0.37, 0.38), (0.06, 0.07), (0.56, 0.57)]",1,2,-0.333,0.340,0.560,1941
"[(0.37, 0.38), (0.06, 0.07), (0.55, 0.56)]",0,1,-1.000,1.386,0.239,1940
"[(0.37, 0.38), (0.07, 0.08), (0.55, 0.56)]",4,3,0.143,0.143,0.705,1939
"[(0.37, 0.38), (0.07, 0.08), (0.54, 0.55)]",2,2,0.000,-0.000,1.000,1938
"[(0.37, 0.38), (0.08, 0.09), (0.54, 0.55)]",2,2,0.000,-0.000,1.000,1937
"[(0.37, 0.38), (0.08, 0.09), (0.53, 0.54)]",4,2,0.333,0.680,0.410,1936
"[(0.37, 0.38), (0.09, 0.1), (0.53, 0.54)]",3,0,1.000,4.159,0.041,1935
"[(0.37, 0.38), (0.09, 0.1), (0.52, 0.53)]",4,2,0.333,0.680,0.410,1934
"[(0.37, 0.38), (0.1, 0.11), (0.52, 0.53)]",2,1,0.333,0.340,0.560,1933
"[(0.37, 0.38), (0.1, 0.11), (0.51, 0.52)]",0,1,-1.000,1.386,0.239,1932
"[(0.37, 0.38), (0.11, 0.12), (0.51, 0.52)]",1,3,-0.500,1.046,0.306,1931
"[(0.37, 0.38), (0.11, 0.12), (0.5, 0.51)]",5,4,0.111,0.111,0.739,1930
"[(0.37, 0.38), (0.12, 0.13), (0.5, 0.51)]",5,4,0.111,0.111,0.739,1929
"[(0.37, 0.38), (0.12, 0.13), (0.49, 0.5)]",3,4,-0.143,0.143,0.705,1928
"[(0.37, 0.38), (0.13, 0.14), (0.49, 0.5)]",3,6,-0.333,1.019,0.313,1927
"[(0.37, 0.38), (0.13, 0.14), (0.48, 0.49)]",3,2,0.200,0.201,0.654,1926
"[(0.37, 0.38), (0.14, 0.15), (0.48, 0.49)]",5,8,-0.231,0.699,0.403,1925
"[(0.37, 0.38), (0.14, 0.15), (0.47, 0.48)]",3,2,0.200,0.201,0.654,1924
"[(0.37, 0.38), (0.15, 0.16), (0.47, 0.48)]",3,4,-0.143,0.143,0.705,1923
"[(0.37, 0.38), (0.15, 0.16), (0.46, 0.47)]",3,1,0.500,1.046,0.306,1922
"[(0.37, 0.38), (0.16, 0.17), (0.46, 0.47)]",5,2,0.429,1.328,0.249,1921
"[(0.37, 0.38), (0.16, 0.17), (0.45, 0.46)]",4,5,-0.111,0.111,0.739,1920
"[(0.37, 0.38), (0.17, 0.18), (0.45, 0.46)]",6,4,0.200,0.403,0.526,1919
"[(0.37, 0.38), (0.17, 0.18), (0.44, 0.45)]",3,3,0.000,-0.000,1.000,1918
"[(0.37, 0.38), (0.18, 0.19), (0.44, 0.45)]",6,7,-0.077,0.077,0.781,1917
"[(0.37, 0.38), (0.18, 0.19), (0.43, 0.44)]",4,2,0.333,0.680,0.410,1916
"[(0.37, 0.38), (0.19, 0.2), (0.43, 0.44)]",5,5,0.000,-0.000,1.000,1915
"[(0.37, 0.38), (0.19, 0.2), (0.42, 0.43)]",2,4,-0.333,0.680,0.410,1914
"[(0.37, 0.38), (0.2, 0.21), (0.42, 0.43)]",10,9,0.053,0.053,0.819,1913
"[(0.37, 0.38), (0.2, 0.21), (0.41, 0.42)]",9,6,0.200,0.604,0.437,1912
"[(0.37, 0.38), (0.21, 0.22), (0.41, 0.42)]",2,9,-0.636,4.818,0.028,1911
"[(0.37, 0.38), (0.21, 0.22), (0.4, 0.41)]",9,11,-0.100,0.200,0.654,1910
"[(0.37, 0.38), (0.22, 0.23), (0.4, 0.41)]",9,9,0.000,-0.000,1.000,1909
"[(0.37, 0.38), (0.22, 0.23), (0.39, 0.4)]",5,10,-0.333,1.699,0.192,1908
"[(0.37, 0.38), (0.23, 0.24), (0.39, 0.4)]",13,10,0.130,0.392,0.531,1907
"[(0.37, 0.38), (0.23, 0.24), (0.38, 0.39)]",9,6,0.200,0.604,0.437,1906
"[(0.37, 0.38), (0.24, 0.25), (0.38, 0.39)]",9,6,0.200,0.604,0.437,1905
"[(0.37, 0.38), (0.24, 0.25), (0.37, 0.38)]",7,10,-0.176,0.532,0.466,1904
"[(0.37, 0.38), (0.25, 0.26), (0.37, 0.38)]",12,10,0.091,0.182,0.670,1903
"[(0.37, 0.38), (0.25, 0.26), (0.36, 0.37)]",12,9,0.143,0.430,0.512,1902
"[(0.37, 0.38), (0.26, 0.27), (0.36, 0.37)]",8,6,0.143,0.287,0.592,1901
"[(0.37, 0.38), (0.26, 0.27), (0.35, 0.36)]",13,11,0.083,0.167,0.683,1900
"[(0.37, 0.38), (0.27, 0.28), (0.35, 0.36)]",7,9,-0.125,0.251,0.617,1899
"[(0.37, 0.38), (0.27, 0.28), (0.34, 0.35)]",13,9,0.182,0.731,0.392,1898
"[(0.37, 0.38), (0.28, 0.29), (0.34, 0.35)]",6,10,-0.250,1.011,0.315,1897
"[(0.37, 0.38), (0.28, 0.29), (0.33, 0.34)]",10,10,0.000,-0.000,1.000,1896
"[(0.37, 0.38), (0.29, 0.3), (0.33, 0.34)]",5,8,-0.231,0.699,0.403,1895
"[(0.37, 0.38), (0.29, 0.3), (0.32, 0.33)]",8,12,-0.200,0.805,0.369,1894
"[(0.37, 0.38), (0.3, 0.31), (0.32, 0.33)]",10,15,-0.200,1.007,0.316,1893
"[(0.37, 0.38), (0.3, 0.31), (0.31, 0.32)]",10,6,0.250,1.011,0.315,1892
"[(0.38, 0.39), (0.0, 0.01), (0.61, 0.62)]",1,1,0.000,-0.000,1.000,1891
"[(0.38, 0.39), (0.0, 0.01), (0.6, 0.61)]",0,1,-1.000,1.386,0.239,1890
"[(0.38, 0.39), (0.01, 0.02), (0.6, 0.61)]",0,0,,,,1889
"[(0.38, 0.39), (0.01, 0.02), (0.59, 0.6)]",0,1,-1.000,1.386,0.239,1888
"[(0.38, 0.39), (0.02, 0.03), (0.59, 0.6)]",2,0,1.000,2.773,0.096,1887
"[(0.38, 0.39), (0.02, 0.03), (0.58, 0.59)]",4,3,0.143,0.143,0.705,1886
"[(0.38, 0.39), (0.03, 0.04), (0.58, 0.59)]",1,1,0.000,-0.000,1.000,1885
"[(0.38, 0.39), (0.03, 0.04), (0.57, 0.58)]",3,1,0.500,1.046,0.306,1884
"[(0.38, 0.39), (0.04, 0.05), (0.57, 0.58)]",1,1,0.000,-0.000,1.000,1883
"[(0.38, 0.39), (0.04, 0.05), (0.56, 0.57)]",1,1,0.000,-0.000,1.000,1882
"[(0.38, 0.39), (0.05, 0.06), (0.56, 0.57)]",1,1,0.000,-0.000,1.000,1881
"[(0.38, 0.39), (0.05, 0.06), (0.55, 0.56)]",2,2,0.000,-0.000,1.000,1880
"[(0.38, 0.39), (0.06, 0.07), (0.55, 0.56)]",4,0,1.000,5.545,0.019,1879
"[(0.38, 0.39), (0.06, 0.07), (0.54, 0.55)]",5,2,0.429,1.328,0.249,1878
"[(0.38, 0.39), (0.07, 0.08), (0.54, 0.55)]",1,1,0.000,-0.000,1.000,1877
"[(0.38, 0.39), (0.07, 0.08), (0.53, 0.54)]",4,2,0.333,0.680,0.410,1876
"[(0.38, 0.39), (0.08, 0.09), (0.53, 0.54)]",1,1,0.000,-0.000,1.000,1875
"[(0.38, 0.39), (0.08, 0.09), (0.52, 0.53)]",4,0,1.000,5.545,0.019,1874
"[(0.38, 0.39), (0.09, 0.1), (0.52, 0.53)]",2,3,-0.200,0.201,0.654,1873
"[(0.38, 0.39), (0.09, 0.1), (0.51, 0.52)]",0,1,-1.000,1.386,0.239,1872
"[(0.38, 0.39), (0.1, 0.11), (0.51, 0.52)]",1,1,0.000,-0.000,1.000,1871
"[(0.38, 0.39), (0.1, 0.11), (0.5, 0.51)]",2,4,-0.333,0.680,0.410,1870
"[(0.38, 0.39), (0.11, 0.12), (0.5, 0.51)]",3,0,1.000,4.159,0.041,1869
"[(0.38, 0.39), (0.11, 0.12), (0.49, 0.5)]",0,4,-1.000,5.545,0.019,1868
"[(0.38, 0.39), (0.12, 0.13), (0.49, 0.5)]",0,3,-1.000,4.159,0.041,1867
"[(0.38, 0.39), (0.12, 0.13), (0.48, 0.49)]",4,4,0.000,-0.000,1.000,1866
"[(0.38, 0.39), (0.13, 0.14), (0.48, 0.49)]",2,0,1.000,2.773,0.096,1865
"[(0.38, 0.39), (0.13, 0.14), (0.47, 0.48)]",8,3,0.455,2.358,0.125,1864
"[(0.38, 0.39), (0.14, 0.15), (0.47, 0.48)]",4,2,0.333,0.680,0.410,1863
"[(0.38, 0.39), (0.14, 0.15), (0.46, 0.47)]",7,2,0.556,2.942,0.086,1862
"[(0.38, 0.39), (0.15, 0.16), (0.46, 0.47)]",5,6,-0.091,0.091,0.763,1861
"[(0.38, 0.39), (0.15, 0.16), (0.45, 0.46)]",6,6,0.000,-0.000,1.000,1860
"[(0.38, 0.39), (0.16, 0.17), (0.45, 0.46)]",3,6,-0.333,1.019,0.313,1859
"[(0.38, 0.39), (0.16, 0.17), (0.44, 0.45)]",6,6,0.000,-0.000,1.000,1858
"[(0.38, 0.39), (0.17, 0.18), (0.44, 0.45)]",3,4,-0.143,0.143,0.705,1857
"[(0.38, 0.39), (0.17, 0.18), (0.43, 0.44)]",3,5,-0.250,0.505,0.477,1856
"[(0.38, 0.39), (0.18, 0.19), (0.43, 0.44)]",2,2,0.000,-0.000,1.000,1855
"[(0.38, 0.39), (0.18, 0.19), (0.42, 0.43)]",7,8,-0.067,0.067,0.796,1854
"[(0.38, 0.39), (0.19, 0.2), (0.42, 0.43)]",4,6,-0.200,0.403,0.526,1853
"[(0.38, 0.39), (0.19, 0.2), (0.41, 0.42)]",7,3,0.400,1.646,0.200,1852
"[(0.38, 0.39), (0.2, 0.21), (0.41, 0.42)]",6,2,0.500,2.093,0.148,1851
"[(0.38, 0.39), (0.2, 0.21), (0.4, 0.41)]",7,8,-0.067,0.067,0.796,1850
"[(0.38, 0.39), (0.21, 0.22), (0.4, 0.41)]",9,6,0.200,0.604,0.437,1849
"[(0.38, 0.39), (0.21, 0.22), (0.39, 0.4)]",9,14,-0.217,1.096,0.295,1848
"[(0.38, 0.39), (0.22, 0.23), (0.39, 0.4)]",6,5,0.091,0.091,0.763,1847
"[(0.38, 0.39), (0.22, 0.23), (0.38, 0.39)]",5,3,0.250,0.505,0.477,1846
"[(0.38, 0.39), (0.23, 0.24), (0.38, 0.39)]",9,13,-0.182,0.731,0.392,1845
"[(0.38, 0.39), (0.23, 0.24), (0.37, 0.38)]",6,14,-0.400,3.291,0.070,1844
"[(0.38, 0.39), (0.24, 0.25), (0.37, 0.38)]",13,7,0.300,1.828,0.176,1843
"[(0.38, 0.39), (0.24, 0.25), (0.36, 0.37)]",13,7,0.300,1.828,0.176,1842
"[(0.38, 0.39), (0.25, 0.26), (0.36, 0.37)]",7,8,-0.067,0.067,0.796,1841
"[(0.38, 0.39), (0.25, 0.26), (0.35, 0.36)]",13,5,0.444,3.683,0.055,1840
"[(0.38, 0.39), (0.26, 0.27), (0.35, 0.36)]",5,12,-0.412,2.970,0.085,1839
"[(0.38, 0.39), (0.26, 0.27), (0.34, 0.35)]",8,10,-0.111,0.223,0.637,1838
"[(0.38, 0.39), (0.27, 0.28), (0.34, 0.35)]",8,14,-0.273,1.657,0.198,1837
"[(0.38, 0.39), (0.27, 0.28), (0.33, 0.34)]",14,8,0.273,1.657,0.198,1836
"[(0.38, 0.39), (0.28, 0.29), (0.33, 0.34)]",12,13,-0.040,0.040,0.841,1835
"[(0.38, 0.39), (0.28, 0.29), (0.32, 0.33)]",8,10,-0.111,0.223,0.637,1834
"[(0.38, 0.39), (0.29, 0.3), (0.32, 0.33)]",7,11,-0.222,0.896,0.344,1833
"[(0.38, 0.39), (0.29, 0.3), (0.31, 0.32)]",11,16,-0.185,0.931,0.335,1832
"[(0.38, 0.39), (0.3, 0.31), (0.31, 0.32)]",17,10,0.259,1.836,0.175,1831
"[(0.39, 0.4), (0.0, 0.01), (0.6, 0.61)]",1,1,0.000,-0.000,1.000,1830
"[(0.39, 0.4), (0.0, 0.01), (0.59, 0.6)]",2,6,-0.500,2.093,0.148,1829
"[(0.39, 0.4), (0.01, 0.02), (0.59, 0.6)]",0,0,,,,1828
"[(0.39, 0.4), (0.01, 0.02), (0.58, 0.59)]",5,1,0.667,2.911,0.088,1827
"[(0.39, 0.4), (0.02, 0.03), (0.58, 0.59)]",0,2,-1.000,2.773,0.096,1826
"[(0.39, 0.4), (0.02, 0.03), (0.57, 0.58)]",1,2,-0.333,0.340,0.560,1825
"[(0.39, 0.4), (0.03, 0.04), (0.57, 0.58)]",1,0,1.000,1.386,0.239,1824
"[(0.39, 0.4), (0.03, 0.04), (0.56, 0.57)]",0,0,,,,1823
"[(0.39, 0.4), (0.04, 0.05), (0.56, 0.57)]",2,4,-0.333,0.680,0.410,1822
"[(0.39, 0.4), (0.04, 0.05), (0.55, 0.56)]",0,2,-1.000,2.773,0.096,1821
"[(0.39, 0.4), (0.05, 0.06), (0.55, 0.56)]",1,2,-0.333,0.340,0.560,1820
"[(0.39, 0.4), (0.05, 0.06), (0.54, 0.55)]",2,2,0.000,-0.000,1.000,1819
"[(0.39, 0.4), (0.06, 0.07), (0.54, 0.55)]",2,2,0.000,-0.000,1.000,1818
"[(0.39, 0.4), (0.06, 0.07), (0.53, 0.54)]",1,5,-0.667,2.911,0.088,1817
